date,inventory_adjustment_id,product_id,item_name,sku,account,quantity,usage_unit,Description
2023-03-05,209792000623710740,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-2,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203361,Snake Gourd (Kg),FARMTHFINALCAT0345223,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203685,Spring Onion,FARMTHFINALCAT102,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204036,Mint Leaves (Pudhina ),FARMTHFINALCAT78,Inventory Asset,-4,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204027,Methi  (Fenugreek ),FARMTHFINALCAT77,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204297,Amaranth Green,FARMTHFINALCAT1,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203775,Amaranth Red,FARMTHFINALCAT2,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203838,curry leaves,FARMTHFINALCAT57,Inventory Asset,-1.5,Kg,Wastage
2023-03-05,209792000623710740,209792000054204162,Cucumber English,FARMTHFINALCAT53,Inventory Asset,-4,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204459,Chow Chow,FARMTHFINALCAT48,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203802,Lemon Green ( Lime ),FARMTHFINALCAT70,Inventory Asset,-2,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203640,Mushroom Button,FARMTHFINALCAT79,Inventory Asset,-100,1 Pc (180 - 200 g/Pc),Wastage
2023-03-05,209792000623710740,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204477,Rocket Lettuce - Arugula,FARMTHFINALCAT99370,Inventory Asset,-2,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203829,Banana Leaf,FARMTHFINALCAT12,Inventory Asset,-26,1 Pc,Wastage
2023-03-05,209792000623710740,209792000054204324,Yam,FARMTHFINALCAT109,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-6,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204054,Dill leaves,FARMTHFINALCAT59,Inventory Asset,-1,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-16,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203964,Chilli Small Spicy (Akash Chilli ),FARMTHFINALCAT46,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204396,Cherry Tomato,FARMTHFINALCAT44,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203874,Ginger,FARMTHFINALCAT64,Inventory Asset,-6,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-3,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054204414,Parsley,FARMTHFINALCAT89,Inventory Asset,-2,1 Kg,Wastage
2023-03-05,209792000623710740,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-26,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204504,Basil Leaves,FARMTHFINALCAT15,Inventory Asset,-3,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204162,Cucumber English,FARMTHFINALCAT53,Inventory Asset,-2,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-6,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204099,Lettuce Red (Lollo Rosso Hydroponic),FARMTHFINALCAT75,Inventory Asset,-1,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-3,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204396,Cherry Tomato,FARMTHFINALCAT44,Inventory Asset,-2,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204171,Beetroot,FARMTHFINALCAT19,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-2,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204288,Baby Corn Peeled - Packet,FARMTHFINALCAT9,Inventory Asset,-0.4,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-12,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204045,"Zucchini Yellow - Big, misshape",FARMTHFINALCAT112,Inventory Asset,-9,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-4,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-3,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-2.5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-3,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-0.6,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-1,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204270,Sweet Potato,FARMTHFINALCAT104,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,-4.5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204306,Knol Khol,FARMTHFINALCAT66,Inventory Asset,-0.2,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204459,Chow Chow,FARMTHFINALCAT48,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204279,Ridge Gourd,FARMTHFINALCAT99,Inventory Asset,-1,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-14,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203667,Onion,FARMTHFINALCAT81,Inventory Asset,-2,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203622,Cauliflower (600-900gm/pc),FARMTHFINALCAT41,Inventory Asset,-6,1 Pc,Wastage
2023-03-06,209792000625215118,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-1,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203361,Snake Gourd (Kg),FARMTHFINALCAT0345223,Inventory Asset,-0.4,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203748,Cucumber Indian - Medium,FARMTHFINALCAT55,Inventory Asset,-1,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204315,Brinjal Long Green,FARMTHFINALCAT25,Inventory Asset,-6,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-9,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204198,Ladies Finger - Okra/Bhindi,FARMTHFINALCAT67,Inventory Asset,-0.9,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-14,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-16,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204297,Amaranth Green,FARMTHFINALCAT1,Inventory Asset,-6,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204027,Methi  (Fenugreek ),FARMTHFINALCAT77,Inventory Asset,-3,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-6,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-6,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204135,Capsicum Yellow - Medium,FARMTHFINALCAT37,Inventory Asset,-8,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203883,Carrot Local - Medium,FARMTHFINALCAT39,Inventory Asset,-5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203991,"Bottle Gourd  (Lauki) - Big, patches",FARMTHFINALCAT22,Inventory Asset,-13,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203937,Cabbage Local - Big,FARMTHFINALCAT29,Inventory Asset,-9,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-140,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-1.4,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203721,Figs (Box),FARMTHFINALCAT35803,Inventory Asset,-5.5,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-4,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-2,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-3,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204153,Banana Raw,FARMTHFINALCAT13,Inventory Asset,-1,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203442,Apple,FARMTHFINALCAT4,Inventory Asset,-0.9,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-0.2,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-0.3,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-4,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203874,Ginger,FARMTHFINALCAT64,Inventory Asset,-6,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054203757,Beans Haricot,FARMTHFINALCAT17,Inventory Asset,-1,1 Kg,Wastage
2023-03-06,209792000625215118,209792000054204486,Lotus Stem (Kamal Kakdi),FARMTHFINALCAT19302,Inventory Asset,-1.9,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203361,Snake Gourd (Kg),FARMTHFINALCAT0345223,Inventory Asset,-4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204180,Radish White,FARMTHFINALCAT97,Inventory Asset,-1.7,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204270,Sweet Potato,FARMTHFINALCAT104,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204459,Chow Chow,FARMTHFINALCAT48,Inventory Asset,-1,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,-1.4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204315,Brinjal Long Green,FARMTHFINALCAT25,Inventory Asset,-1.9,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204279,Ridge Gourd,FARMTHFINALCAT99,Inventory Asset,-1,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-6,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-10,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-30,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204360,Asparagus,FARMTHFINALCAT6,Inventory Asset,-1,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203802,Lemon Green ( Lime ),FARMTHFINALCAT70,Inventory Asset,-0.4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203955,Chilli Long Green,FARMTHFINALCAT45,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204171,Beetroot,FARMTHFINALCAT19,Inventory Asset,-2,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204234,Pumpkin White (Ash Gourd) (Pc),FARMTHFINALCAT96,Inventory Asset,-2,1 Pc (2.5-3 kg/Pc),Wastage
2023-03-07,209792000627271467,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-6,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-46,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204081,Beans Long  - Cowpea (Karamani ),FARMTHFINALCAT18,Inventory Asset,-4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-1,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203721,Figs (Box),FARMTHFINALCAT35803,Inventory Asset,-1,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-2,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204261,"Ridge Gourd (Farm, Misshape)",FARMTHFINALCAT100,Inventory Asset,-6,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203883,Carrot Local - Medium,FARMTHFINALCAT39,Inventory Asset,-4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203748,Cucumber Indian - Medium,FARMTHFINALCAT55,Inventory Asset,-85,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-14,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204297,Amaranth Green,FARMTHFINALCAT1,Inventory Asset,-20,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204036,Mint Leaves (Pudhina ),FARMTHFINALCAT78,Inventory Asset,-4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-9,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203640,Mushroom Button,FARMTHFINALCAT79,Inventory Asset,-10,1 Pc (180 - 200 g/Pc),Wastage
2023-03-07,209792000627271467,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-2,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)x",FARMTHFINALCAT33,Inventory Asset,-4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203712,"Zucchini Green - Big, misshape",FARMTHFINALCAT110,Inventory Asset,-1,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204045,"Zucchini Yellow - Big, misshape",FARMTHFINALCAT112,Inventory Asset,-3,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-3,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-0.1,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204153,Banana Raw,FARMTHFINALCAT13,Inventory Asset,-1.5,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203406,Kiwi (Box),FARMTHFINALCAT23940,Inventory Asset,-0.2,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-6,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-8,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204099,Lettuce Red (Lollo Rosso Hydroponic),FARMTHFINALCAT75,Inventory Asset,-2,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-7,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-7,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-16,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-0.4,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054203433,Onion Sambar Peeled (Kg),FARMTHFINALCAT3429,Inventory Asset,-0.2,1 Kg,Wastage
2023-03-07,209792000627271467,209792000054204486,Lotus Stem (Kamal Kakdi),FARMTHFINALCAT19302,Inventory Asset,-0.5,1 Kg,Wastage
2023-03-08,209792000633883900,209792000054204459,Chow Chow,FARMTHFINALCAT48,Inventory Asset,-1.5,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-1,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204531,Coccinia  (Ivy Gourd ),FARMTHFINALCAT49,Inventory Asset,-0.5,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-5.4,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203793,Lemon Yellow,FARMTHFINALCAT71,Inventory Asset,-0.6,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-3,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-5,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204216,Raw Mango,FARMTHFINALCAT98,Inventory Asset,-0.2,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-0.9,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203550,Orange Nagpur,FARMTHFINALCAT85,Inventory Asset,-0.7,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-5,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-15,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-40,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-10,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203361,Snake Gourd (Kg),FARMTHFINALCAT0345223,Inventory Asset,-2,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-1,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-2,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204315,Brinjal Long Green,FARMTHFINALCAT25,Inventory Asset,-9,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-19,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203946,Leeks,FARMTHFINALCAT69,Inventory Asset,-0.2,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204360,Asparagus,FARMTHFINALCAT6,Inventory Asset,-1.4,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203775,Amaranth Red,FARMTHFINALCAT2,Inventory Asset,-2,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-1.5,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-3,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-3,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203883,Carrot Local - Medium,FARMTHFINALCAT39,Inventory Asset,-3,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)x",FARMTHFINALCAT33,Inventory Asset,-3,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203739,"Cucumber Indian (Big, misshapes)",FARMTHFINALCAT54,Inventory Asset,-40,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-4,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203991,"Bottle Gourd  (Lauki) - Big, patches",FARMTHFINALCAT22,Inventory Asset,-1,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203640,Mushroom Button,FARMTHFINALCAT79,Inventory Asset,-5,1 Pc (180 - 200 g/Pc),Wastage 
2023-03-08,209792000633883900,209792000054203721,Figs (Box),FARMTHFINALCAT35803,Inventory Asset,-1.5,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204261,"Ridge Gourd (Farm, Misshape)",FARMTHFINALCAT100,Inventory Asset,-10,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204162,Cucumber English,FARMTHFINALCAT53,Inventory Asset,-2,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204288,Baby Corn Peeled - Packet,FARMTHFINALCAT9,Inventory Asset,-1,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204396,Cherry Tomato,FARMTHFINALCAT44,Inventory Asset,-1,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203838,curry leaves,FARMTHFINALCAT57,Inventory Asset,-1.4,Kg,Wastage 
2023-03-08,209792000633883900,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-6,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-1,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,-109,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203874,Ginger,FARMTHFINALCAT64,Inventory Asset,-6,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-0.5,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-16,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203667,Onion,FARMTHFINALCAT81,Inventory Asset,-19,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054204027,Methi  (Fenugreek ),FARMTHFINALCAT77,Inventory Asset,-1,1 Kg,Wastage 
2023-03-08,209792000633883900,209792000054203757,Beans Haricot,FARMTHFINALCAT17,Inventory Asset,-0.9,1 Kg,Wastage 
